GO ID	GO term	genes	SpkBC1	SpkBC2	35S-C1	35S-C2	SpkBC	35S-C
GO:0009360	DNA polymerase III complex	4	1.14539286235007	1.13918217661597	1.1213791151182	1.18513417638385	1.14228329849138	1.15281599312712
GO:0005742	mitochondrial outer membrane translocase complex	2	0.922280431224179	0.85984995553877	0.794172187696148	0.961904686090133	0.890518269201923	0.874023997901304
GO:0005874	microtubule	15	1.21213353668944	1.11530019078213	1.07061959567895	1.23629341919941	1.1627092348146	1.15047814433992
GO:0042651	thylakoid membrane	6	2.8518853278265	2.46031282601766	2.22243075723891	2.76294460795328	2.64887335491585	2.4779937605375
GO:0042719	mitochondrial intermembrane space protein transporter complex	9	0.702726683818301	0.650642754527743	0.605098284908475	0.745479253917643	0.676183425735714	0.671631013265778
GO:0000151	ubiquitin ligase complex	48	0.883147664200829	0.820986702464236	0.71960353684149	0.836595534879523	0.851500140118151	0.775897612965205
GO:0016459	myosin complex	11	0.91310745683292	0.846367712307377	0.812517469462822	0.932079317275112	0.879104470089013	0.870247509741343
GO:0030173	integral to Golgi membrane	6	1.09548155158455	0.967756288648117	0.880866898409754	1.10223264063776	1.02964030643907	0.985352854303764
GO:0030126	COPI vesicle coat	9	0.816459694686471	0.762288733514796	0.736204878428762	0.854022524646344	0.78890939063268	0.79292846394406
GO:0009507	chloroplast	22	0.960556511931389	0.863318354367044	0.786004502757729	0.920592668281701	0.910640470853978	0.850640924524073
GO:0009522	photosystem I	9	2.17519967237297	1.85613614161047	1.70211022392904	2.09325254349392	2.00934485022126	1.88757690056497
GO:0009538	photosystem I reaction center	5	1.34265255964984	1.18639381558384	1.08491575771867	1.3461054392166	1.26210724316374	1.20847465945997
GO:0005740	mitochondrial envelope	8	0.741729499452224	0.688175678306485	0.659280804851554	0.78821541294788	0.714450979007982	0.720871203367618
GO:0043234	protein complex	17	1.13742487616867	1.02849731284125	0.992715544583854	1.14510330412071	1.08159069369991	1.06619034424204
GO:0030288	outer membrane-bounded periplasmic space	13	1.00962155794445	0.909368331418198	0.845906849243697	0.996804737561291	0.9581846750558	0.918261376113393
GO:0005578	proteinaceous extracellular matrix	2	1.05504711768961	0.981364988189246	0.942443704408246	1.02574211904822	1.01753933692539	0.983211168795073
GO:0016592	mediator complex	14	0.920402891108441	0.840439754368258	0.788775470412078	0.959883544288335	0.879513035561732	0.870133664552087
GO:0005673	transcription factor TFIIE complex	2	0.655850030283358	0.586214209365648	0.547508281897752	0.684759095419764	0.62005532572908	0.612299988442866
GO:0005839	proteasome core complex	23	0.886891160221907	0.818102884552553	0.767230329241479	0.915991219657557	0.851802921139452	0.838317508489577
GO:0019773	proteasome core complex%2C alpha-subunit complex	13	0.909873112115736	0.854926559529424	0.780015936787628	0.953468304624467	0.881972045673465	0.862392296364575
GO:0048500	signal recognition particle	7	0.69679331260254	0.637620635380876	0.58638474354266	0.715124275233934	0.66655066927487	0.647563097106514
GO:0005777	peroxisome	10	0.782883585233096	0.782390656247111	0.679850004588972	0.81836132300163	0.782637081932368	0.745897411979754
GO:0000808	origin recognition complex	3	0.899051492304658	0.823127879745552	0.775710517940246	0.907072254847041	0.860252491215694	0.838823872226241
GO:0000148	1%2C3-beta-D-glucan synthase complex	9	0.895440256431775	0.84694647366121	0.776759436555781	0.945951059798224	0.870855882198186	0.857191001013317
GO:0005779	integral to peroxisomal membrane	4	0.838189571252633	0.727439535778213	0.683447505833394	0.825195674067419	0.780853528266444	0.750984637170351
GO:1990904	ribonucleoprotein complex	2	0.759681300368088	0.690496667419992	0.646380910404698	0.781724273327476	0.724263354178196	0.710838693009085
GO:0005764	lysosome	2	0.935583043216131	0.888841307490632	0.796783077736634	0.985980127864176	0.91191274549613	0.886347720066328
GO:0045254	pyruvate dehydrogenase complex	4	0.722388218087538	0.647877170581026	0.598100131008019	0.752338705170734	0.684119020928101	0.670800922871323
GO:0005739	mitochondrion	9	1.00061895972003	0.928130097628373	0.868370873339663	1.04240999019898	0.963693194317441	0.951419189194267
GO:0070461	SAGA-type complex	4	1.02015946027562	0.928830703119758	0.845262399310654	1.07649880349116	0.973424588133092	0.95389934557792
GO:0008287	protein serine/threonine phosphatase complex	36	1.10657244809785	0.99449994956364	0.926049107113606	1.12482251602859	1.04904063020544	1.02060809649422
GO:0005680	anaphase-promoting complex	3	0.89399311103319	0.817814639134161	0.713951802250969	0.876262728407271	0.85505593588258	0.790954710581916
GO:0072546	ER membrane protein complex	1	0.741964219329796	0.656918722021031	0.608826691652046	0.742634145363516	0.698147682619846	0.672410209492326
GO:0045261	proton-transporting ATP synthase complex%2C catalytic core F(1)	7	1.21581885782248	1.10329140035473	1.02513801480067	1.27529041816726	1.15818931536457	1.14339349638446
GO:0005853	eukaryotic translation elongation factor 1 complex	6	0.861347801566657	0.848914743355756	0.877962850627926	0.881688525782007	0.855108676079832	0.879823716128126
GO:0030118	clathrin coat	9	0.925174730873247	0.843710713368406	0.780162380099548	0.92329129056247	0.883504290977406	0.848714987949665
GO:0005789	endoplasmic reticulum membrane	14	1.02487588447506	0.920888333405434	0.863854335872877	1.02700329180975	0.9714917628069	0.941902992131127
GO:0015935	small ribosomal subunit	19	0.852447199510816	0.804826031251468	0.758605711714744	0.894820244710168	0.828294450321695	0.823902754331552
GO:0030131	clathrin adaptor complex	12	0.932010656306613	0.842604773214698	0.783198523426511	0.967459832356469	0.886180922662475	0.870467180412936
GO:0005667	transcription factor complex	8	1.10987885977016	0.995330980166719	0.908096337449356	1.0859911847213	1.05104558101034	0.993068284332806
GO:0005643	nuclear pore	8	0.910591843606503	0.853383836160517	0.799822153862489	0.947157545799153	0.88152388548093	0.870377842277816
GO:0005694	chromosome	16	0.971158458533647	0.895140614973797	0.830724055864797	1.01194666708666	0.932375128265878	0.916868823551709
GO:0005787	signal peptidase complex	6	0.873372723474624	0.762821810853822	0.70245053055797	0.848369097971264	0.816227763844901	0.771969768176773
GO:0016469	proton-transporting two-sector ATPase complex	6	1.07036086731867	0.959550146168508	0.906928099053576	1.09897317357455	1.01344211807517	0.99834345353733
GO:0033178	proton-transporting two-sector ATPase complex%2C catalytic domain	14	0.942752258216134	0.865420771971312	0.81580845433033	0.97261190249991	0.903259313311025	0.890766531051618
GO:0005834	heterotrimeric G-protein complex	3	0.951692002041915	0.853318884253579	0.81810726170336	0.976741811385833	0.901164112321092	0.89391250617946
GO:0000502	proteasome complex	6	0.924275786960694	0.850880527604638	0.79106041521607	0.9622867117784	0.88681918634032	0.872483195125457
GO:0005856	cytoskeleton	16	1.02282479489286	0.917201816615191	0.868064584585512	1.0252388944912	0.968574602162783	0.94338410790484
GO:0019867	outer membrane	7	0.872546053875789	0.796612638623881	0.74108465702263	0.893765573730479	0.833715307703324	0.813852538035414
GO:0005751	mitochondrial respiratory chain complex IV	1	0.748550332935158	0.694426077914655	0.657770664241182	0.796302389540319	0.720980493371264	0.723729474116383
GO:0005945	6-phosphofructokinase complex	11	1.09689736955041	0.974450129070333	0.915892283399532	1.11750154379015	1.03386255534056	1.0116872247115
GO:0000785	chromatin	3	0.763400040659292	0.711472937447873	0.642713328665225	0.806604961248519	0.736979286938033	0.720010944057047
GO:0005829	cytosol	1	0.825450235562174	0.7681407640302	0.710670718834093	0.828549652381362	0.796280085531239	0.767349970383528
GO:0019008	molybdopterin synthase complex	2	1.10304579323132	0.997050007355162	0.911072145047036	1.08231890021037	1.04870959576728	0.993010877100351
GO:0031225	anchored component of membrane	7	0.747189688592854	0.670656538189975	0.587325483301662	0.760198297104761	0.707889574667496	0.668194456915166
GO:0045252	oxoglutarate dehydrogenase complex	2	0.816982738988739	0.780368796486194	0.751088480236615	0.834427636486603	0.798465927121901	0.791662166177059
GO:0016602	CCAAT-binding factor complex	5	1.51653450972148	1.27426441999975	1.15029330652994	1.45475663104976	1.3901316367308	1.29359839800712
GO:0031966	mitochondrial membrane	3	0.987821882515425	0.89207139437867	0.831031799504306	1.00090163959384	0.938726607768895	0.9120203345751
GO:0005674	transcription factor TFIIF complex	2	0.798868179966924	0.707916785325848	0.663185262749319	0.803210859725715	0.752018745684771	0.729847658796207
GO:0005884	actin filament	1	1.0820833901629	0.914990962563757	0.964991146875849	1.09550315357989	0.995035940425973	1.02817841087001
GO:0030880	RNA polymerase complex	2	0.808837284434881	0.769527386329257	0.718662193776123	0.861478557202041	0.788937539642289	0.786836749148073
GO:0042765	GPI-anchor transamidase complex	1	1.18622300459083	1.08969567705288	1.06092199825153	1.23590597682056	1.1369353895993	1.14507634617936
GO:0005759	mitochondrial matrix	11	0.718097851544205	0.638481943627929	0.550198611010237	0.723595985388987	0.677120751394449	0.63096870452789
GO:0015629	actin cytoskeleton	7	1.11660545309813	1.03918457101528	0.99089750091656	1.12015351057658	1.07719968379642	1.05354511734109
GO:0031519	PcG protein complex	2	0.957863714049756	0.847355029088965	0.785191449661646	0.938140410569224	0.900916552895936	0.858265593485502
GO:0008352	katanin complex	3	1.05643048790817	0.979135091747907	0.873830479086487	1.09286706813147	1.01704875138965	0.977231064653168
GO:0005942	phosphatidylinositol 3-kinase complex	2	1.07499206113639	0.98702312985019	0.890612307501015	1.0755450822454	1.03006894368627	0.978720433790949
GO:0008290	F-actin capping protein complex	2	0.947643650246781	0.887170144612114	0.807069275838991	0.988597611018286	0.916908476474173	0.893233876440367
GO:0080085	signal recognition particle%2C chloroplast targeting	1	3.68175283216743	2.89075891330821	2.77063669505557	3.06016314974665	3.26237027576358	2.91180361898685
GO:0005850	eukaryotic translation initiation factor 2 complex	2	0.759417217487854	0.717131789460284	0.708272705608969	0.792814351554116	0.737971698728355	0.749352230810621
GO:0016272	prefoldin complex	8	0.916715682468287	0.836311092102825	0.768098373781393	0.950434385612775	0.875590939624685	0.854416236956607
GO:0016471	vacuolar proton-transporting V-type ATPase complex	1	1.02925779966138	0.959868450143541	0.890859852390895	1.06543261972887	0.993957790330715	0.974243884427357
GO:0005675	holo TFIIH complex	1	0.922810820502798	0.859700842527018	0.794076730307389	0.966698401862684	0.890697052807128	0.876146509520239
GO:0005886	plasma membrane	7	1.09284379725429	1.02337407256752	1.19764073049371	1.13299054437595	1.05753865531066	1.16486721269374
GO:0033180	proton-transporting V-type ATPase%2C V1 domain	6	0.765547717164798	0.685844092065428	0.644010782944814	0.814391945346076	0.724600841161292	0.724207977273295
GO:0005794	Golgi apparatus	2	0.869423665722669	0.822902189766509	0.735552897319202	0.925615985018224	0.845843152338547	0.82513000162709
GO:0044431	Golgi apparatus part	2	1.04943521143584	0.984007835030079	0.882575712869881	1.1056230185105	1.01619509465915	0.987823882950424
GO:0005681	spliceosomal complex	6	0.978322508365225	1.01364285990204	0.86280337715398	0.968639475031774	0.995826101930384	0.914191123508685
GO:0005960	glycine cleavage complex	4	1.43909912367923	1.34579535726424	1.26605252178578	1.4017910129379	1.39166551990431	1.33219407255349
GO:0005746	mitochondrial respiratory chain	4	0.884293807904719	0.826735881084204	0.793475836641818	0.943401712242091	0.855030654664155	0.865197354891135
GO:0005971	ribonucleoside-diphosphate reductase complex	2	1.16089431972096	0.986255813074969	0.918481755413942	1.19660814795191	1.07001811722536	1.04836193763103
GO:0009986	cell surface	1	1.4689314872584	1.29475107845257	1.22453022147471	1.50895642106307	1.3790941328643	1.35932436911874
GO:0000922	spindle pole	7	0.910423491976177	0.884317740241147	0.815771887909269	0.962334628604983	0.89727567953602	0.88602795485106
GO:0005815	microtubule organizing center	7	0.910423491976177	0.884317740241147	0.815771887909269	0.962334628604983	0.89727567953602	0.88602795485106
GO:0005615	extracellular space	8	1	1	1	1	1	1
GO:0009331	glycerol-3-phosphate dehydrogenase complex	6	1.29000169876357	1.16337915104112	1.06366390213702	1.26297003932687	1.22505554206704	1.15904082771599
GO:0009341	beta-galactosidase complex	1	1.10815845533923	1.07869643240613	0.983470906848653	1.199545283159	1.09332820887194	1.0861481885242
GO:0033588	Elongator holoenzyme complex	2	0.55658321557873	0.519629983050478	0.495660707901107	0.580565839611077	0.537789295986222	0.536436086635516
GO:0000275	mitochondrial proton-transporting ATP synthase complex%2C catalytic core F(1)	2	1.21169333906094	1.19074018702152	1.03482600785271	1.28889543173835	1.20117107572825	1.15489502300659
GO:0005875	microtubule associated complex	7	0.948995327058209	0.881184187047142	0.805092244411055	0.988161784690369	0.914461412955913	0.891942480812302
GO:0030136	clathrin-coated vesicle	1	1	1	1	1	1	1
GO:0031931	TORC1 complex	1	1.07625616098909	0.980930841525375	0.912856937775675	1.14759389048917	1.02748861876709	1.02351797477231
GO:0005663	DNA replication factor C complex	1	0.674740175348847	0.61781225604152	0.571306683847825	0.698710865399212	0.645649091979631	0.63180549813979
GO:0000276	mitochondrial proton-transporting ATP synthase complex%2C coupling factor F(o)	4	0.872369174214408	0.815778758638211	0.768086912699644	0.935117802682341	0.84359957445157	0.847497342811619
GO:0005575	cellular_component	2	1.02575338403154	0.927938132156232	0.851151984192534	1.07157817220917	0.975620663593778	0.955026642294989
GO:0009279	cell outer membrane	2	1	1	1	1	1	1
GO:0030688	preribosome%2C small subunit precursor	1	0.612034331323994	0.582928044875078	0.550659318754581	0.676339640977374	0.597303922768905	0.610272665246707
GO:0005852	eukaryotic translation initiation factor 3 complex	3	0.565698802764023	0.527894535363373	0.485285027848374	0.586611051186164	0.54646985885841	0.53354808622189
GO:0005672	transcription factor TFIIA complex	3	0.753553090510053	0.697443900463717	0.630703930237725	0.77131779181204	0.724955865313068	0.697476281143765
GO:0046540	U4/U6 x U5 tri-snRNP complex	1	1.07273280669171	1.01489001969894	0.918820229943604	1.08871435994489	1.04341066666728	1.00016637543334
GO:0030054	cell junction	1	1.14277694982423	1.09593934710455	1.01359163687256	1.20827498607848	1.11911314185675	1.10666048132725
GO:0005798	Golgi-associated vesicle	2	0.670857465716161	0.626220267107226	0.579445782984505	0.723138592021072	0.648154720241742	0.647317238809506
GO:0000775	chromosome%2C centromeric region	5	1.31243656474293	1.21862890080518	1.09028151016562	1.22409918670008	1.26466324698285	1.15525439184098
GO:0005778	peroxisomal membrane	4	0.770676041541927	0.713443522056323	0.629597664254511	0.808788468578777	0.741507808078983	0.713590450253632
GO:0005795	Golgi stack	3	0.771195962911925	0.726901009515181	0.689405777153237	0.785975101033554	0.748720992075626	0.736108535034835
GO:0035658	Mon1-Ccz1 complex	1	0.949465169828257	0.864155046197628	0.801831041259134	0.981209157612772	0.905806335645748	0.886997159263572
GO:0005887	integral component of plasma membrane	4	1.25332583922723	1.08453564070545	1.05106531445137	1.23484881034088	1.16588015767445	1.139257105811
GO:0005758	mitochondrial intermembrane space	2	0.689668002041743	0.612599929706974	0.560471777957138	0.678259238417007	0.649992745784075	0.616559130393375
GO:0030130	clathrin coat of trans-Golgi network vesicle	4	0.829640197126504	0.787703415891949	0.751201983040718	0.842337513391849	0.808399911700773	0.795465656360816
GO:0030132	clathrin coat of coated pit	4	0.829640197126504	0.787703415891949	0.751201983040718	0.842337513391849	0.808399911700773	0.795465656360816
GO:0008250	oligosaccharyltransferase complex	1	0.740064282255164	0.715269698120563	0.679759730251643	0.792525454687943	0.727561375939145	0.733980169552446
GO:0005956	protein kinase CK2 complex	2	1.16018897632527	1.06822137484025	0.973506293705036	1.17487998073792	1.11325588404674	1.06946391037586
GO:0005786	signal recognition particle%2C endoplasmic reticulum targeting	1	0.8330199552552	0.795635064491539	0.749228035413609	0.951791682320396	0.81411294414363	0.844457821485434
GO:0031429	box H/ACA snoRNP complex	1	0.699680295744249	0.638605433954505	0.607068609184703	0.681671612531877	0.668445688813364	0.64328954424926
GO:0016023	cytoplasmic membrane-bounded vesicle	1	1.99381286934446	0.805609306744388	0.787111940347154	0.920679383088587	1.2673729535739	0.851280057126019
GO:0005788	endoplasmic reticulum lumen	1	0.844698623596767	0.863448394060206	0.788924789540478	0.94993532169804	0.854022054755903	0.865694821370494
GO:0008076	voltage-gated potassium channel complex	4	0.831031778494467	0.78057604144598	0.67950053841076	0.888777040135336	0.805408899859583	0.777125779587244
GO:0009512	cytochrome b6f complex	1	0.64356666999593	0.568801345817575	0.554473710494187	0.625237210037283	0.605030237274982	0.588793338777203
GO:0061617	MICOS complex	1	0.771242940503913	0.706570424569886	0.632577768668308	0.775199962464594	0.738198788889806	0.700267279349542
GO:0005666	RNA polymerase III complex	1	0.872620919653226	0.769756231775642	0.714433495414659	0.854384322695237	0.819576348414754	0.781281497343079
GO:0031012	extracellular matrix	3	0.633686084176374	0.524734603561851	0.47365853309512	0.564128773622832	0.576642884429307	0.516918182492104
GO:0009707	chloroplast outer membrane	1	0.782599751026729	0.716751758648059	0.660894616073896	0.797818128655181	0.748952433647118	0.726136148276864
GO:0005785	signal recognition particle receptor complex	1	1.0719100467767	0.963908289760638	0.89499491568851	1.02055826905234	1.01647576457374	0.955716726842064
GO:0030904	retromer complex	3	0.893941524644826	0.783508150521695	0.72015119010243	0.928645578957838	0.83690529371549	0.817780666725404
GO:0031305	integral to mitochondrial inner membrane	1	0.701335408852338	0.660880302234307	0.595061008548626	0.736633931289335	0.68080743016653	0.662074112229266
GO:0005965	protein farnesyltransferase complex	1	0.936252656999527	0.934351110780796	0.834400336479236	1.08923039344732	0.935301400639911	0.953338453433962
GO:0005664	nuclear origin of replication recognition complex	2	1.344281796562	1.19071652779959	1.15568036051147	1.29153796581767	1.26517135329033	1.22172217052422
GO:0009536	plastid	5	1.10488337139625	1.0201628101682	0.950723653986426	1.09001929616733	1.06167835292603	1.01799171321181
GO:0030870	Mre11 complex	1	0.774151326574022	0.710646177533634	0.653068963365282	0.820148976075315	0.741719408578757	0.731856435109102
GO:0030896	checkpoint clamp complex	2	1.39519999162343	1.28781302796774	1.14875968166823	1.42406403376488	1.34043154462775	1.27902593644653
GO:0009349	riboflavin synthase complex	1	1.14898194143159	1.04541417012987	0.978504026427489	1.19455027152377	1.09597536596217	1.08114395454817
GO:0005744	mitochondrial inner membrane presequence translocase complex	1	0.574620889773929	0.54371717631732	0.486138456232095	0.593155814286118	0.5589554970128	0.536987757646434
GO:0005938	cell cortex	2	0.812490374592767	0.754765053571925	0.727982273777659	0.84403292176825	0.783095997375918	0.783862874189135
GO:0009348	ornithine carbamoyltransferase complex	1	1.13534278681288	0.996680757346554	0.932265248278199	1.13798917462966	1.06375481602135	1.03000376718924
GO:0000221	vacuolar proton-transporting V-type ATPase%2C V1 domain	1	0.68429636216217	0.638834118357969	0.594088147308195	0.722005278811102	0.661174608721051	0.654931124955613
GO:0071439	clathrin complex	1	0.849300482989932	0.807681232193041	0.747285574386276	0.925881158399059	0.828229473396989	0.831803843022903
GO:0043189	H4/H2A histone acetyltransferase complex	1	1.17395063908561	1.08890651440387	1.01952304882843	1.25746225737853	1.13062924890917	1.13225957908478
GO:0005761	mitochondrial ribosome	1	0.826862160234014	0.744118512729849	0.68288609897499	0.829894707394026	0.784400051571852	0.752810440477745
GO:0016585	chromatin remodeling complex	2	0.703443679159349	0.615851186775376	0.577203814425408	0.686945751006042	0.658191936018607	0.629688580001269
GO:0000123	histone acetyltransferase complex	2	1.27602113644532	1.17435597089817	1.0922599403711	1.27599758534719	1.22413358771697	1.18055963275261
GO:0000814	ESCRT II complex	1	1.23949639206877	1.10518169803876	1.03781046853503	1.22425092483043	1.17041391281011	1.12718251667719
GO:0016442	RNA-induced silencing complex	1	1	1	1	1	1	1
GO:0005871	kinesin complex	1	1.49498049595716	1.43950301579759	1.26731134120602	1.6416462829214	1.46697952694948	1.44238585426889
GO:0045239	tricarboxylic acid cycle enzyme complex	1	0.729829441401528	0.652111939190044	0.623619613379354	0.765602142769937	0.689877157405822	0.690973597380242
GO:0005665	DNA-directed RNA polymerase II%2C core complex	1	1.76885977591787	1.24263116701804	1.22353158514486	1.36643266606968	1.48257893133556	1.2930094840758
